"","state_code","school_code","people","year","state_name"
"6274",51,24,88855,2012,NA
"6275",51,NA,293503,2012,NA
"6276",53,1,261796,2012,NA
"6277",53,2,93006,2012,NA
"6278",53,3,88519,2012,NA
"6279",53,4,85763,2012,NA
"6280",53,5,96167,2012,NA
"6281",53,6,94477,2012,NA
"6282",53,7,94258,2012,NA
"6283",53,8,96507,2012,NA
"6284",53,9,138813,2012,NA
"6285",53,10,102652,2012,NA
"6286",53,11,132599,2012,NA
"6287",53,12,137221,2012,NA
"6288",53,13,162839,2012,NA
"6289",53,14,186705,2012,NA
"6290",53,15,90430,2012,NA
"6291",53,16,1079709,2012,NA
"6292",53,17,212633,2012,NA
"6293",53,18,451102,2012,NA
"6294",53,19,979678,2012,NA
"6295",53,20,512655,2012,NA
"6296",53,21,1020862,2012,NA
"6297",53,22,372060,2012,NA
"6298",53,23,91795,2012,NA
"6299",53,24,63718,2012,NA
"6300",53,NA,251048,2012,NA
"6301",54,1,57929,2012,NA
"6302",54,2,22016,2012,NA
"6303",54,3,24426,2012,NA
"6304",54,4,20421,2012,NA
"6305",54,5,23206,2012,NA
"6306",54,6,23844,2012,NA
"6307",54,7,21895,2012,NA
"6308",54,8,26073,2012,NA
"6309",54,9,26664,2012,NA
"6310",54,10,35897,2012,NA
"6311",54,11,60166,2012,NA
"6312",54,12,59795,2012,NA
"6313",54,13,64432,2012,NA
"6314",54,14,65017,2012,NA
"6315",54,15,19337,2012,NA
"6316",54,16,492123,2012,NA
"6317",54,17,96243,2012,NA
"6318",54,18,96529,2012,NA
"6319",54,19,216547,2012,NA
"6320",54,20,91953,2012,NA
"6321",54,21,155598,2012,NA
"6322",54,22,64651,2012,NA
"6323",54,23,19620,2012,NA
"6324",54,24,9557,2012,NA
"6325",54,NA,61474,2012,NA
"6326",55,1,181886,2012,NA
"6327",55,2,91144,2012,NA
"6328",55,3,79065,2012,NA
"6329",55,4,75794,2012,NA
"6330",55,5,79562,2012,NA
"6331",55,6,73616,2012,NA
"6332",55,7,74210,2012,NA
"6333",55,8,79798,2012,NA
"6334",55,9,84426,2012,NA
"6335",55,10,77964,2012,NA
"6336",55,11,140775,2012,NA
"6337",55,12,113130,2012,NA
"6338",55,13,140090,2012,NA
"6339",55,14,171181,2012,NA
"6340",55,15,68981,2012,NA
"6341",55,16,1241805,2012,NA
"6342",55,17,150204,2012,NA
"6343",55,18,324762,2012,NA
"6344",55,19,752506,2012,NA
"6345",55,20,416693,2012,NA
"6346",55,21,739521,2012,NA
"6347",55,22,268689,2012,NA
"6348",55,23,60999,2012,NA
"6349",55,24,40785,2012,NA
"6350",55,NA,198812,2012,NA
"6351",56,1,14379,2012,NA
"6352",56,2,10416,2012,NA
"6353",56,3,9499,2012,NA
"6354",56,4,6963,2012,NA
"6355",56,5,7721,2012,NA
"6356",56,6,8195,2012,NA
"6357",56,7,8242,2012,NA
"6358",56,8,6871,2012,NA
"6359",56,9,11908,2012,NA
"6360",56,10,8291,2012,NA
"6361",56,11,12959,2012,NA
"6362",56,12,11895,2012,NA
"6363",56,13,12771,2012,NA
"6364",56,14,15950,2012,NA
"6365",56,15,6737,2012,NA
"6366",56,16,107260,2012,NA
"6367",56,17,25312,2012,NA
"6368",56,18,40134,2012,NA
"6369",56,19,85285,2012,NA
"6370",56,20,40996,2012,NA
"6371",56,21,70081,2012,NA
"6372",56,22,21555,2012,NA
"6373",56,23,5195,2012,NA
"6374",56,24,5275,2012,NA
"6375",56,NA,22522,2012,NA
"6376",1,1,174367,2013,"alabama"
"6377",1,2,69303,2013,"alabama"
"6378",1,3,66023,2013,"alabama"
"6379",1,4,59616,2013,"alabama"
"6380",1,5,66864,2013,"alabama"
"6381",1,6,69431,2013,"alabama"
"6382",1,7,68150,2013,"alabama"
"6383",1,8,74877,2013,"alabama"
"6384",1,9,91548,2013,"alabama"
"6385",1,10,94043,2013,"alabama"
"6386",1,11,124970,2013,"alabama"
"6387",1,12,146068,2013,"alabama"
"6388",1,13,185057,2013,"alabama"
"6389",1,14,184888,2013,"alabama"
"6390",1,15,71221,2013,"alabama"
"6391",1,16,950094,2013,"alabama"
"6392",1,17,192440,2013,"alabama"
"6393",1,18,246957,2013,"alabama"
"6394",1,19,665870,2013,"alabama"
"6395",1,20,266737,2013,"alabama"
"6396",1,21,495328,2013,"alabama"
"6397",1,22,202069,2013,"alabama"
"6398",1,23,46943,2013,"alabama"
"6399",1,24,32169,2013,"alabama"
"6400",1,NA,172591,2013,"alabama"
"6401",2,1,25007,2013,"arizona"
"6402",2,2,11973,2013,"arizona"
"6403",2,3,12703,2013,"arizona"
"6404",2,4,9009,2013,"arizona"
"6405",2,5,11087,2013,"arizona"
"6406",2,6,12525,2013,"arizona"
"6407",2,7,9502,2013,"arizona"
"6408",2,8,11433,2013,"arizona"
"6409",2,9,14259,2013,"arizona"
"6410",2,10,11321,2013,"arizona"
"6411",2,11,16820,2013,"arizona"
"6412",2,12,12164,2013,"arizona"
"6413",2,13,17740,2013,"arizona"
"6414",2,14,23474,2013,"arizona"
"6415",2,15,6497,2013,"arizona"
"6416",2,16,130805,2013,"arizona"
"6417",2,17,26928,2013,"arizona"
"6418",2,18,45515,2013,"arizona"
"6419",2,19,117648,2013,"arizona"
"6420",2,20,40456,2013,"arizona"
"6421",2,21,82221,2013,"arizona"
"6422",2,22,33718,2013,"arizona"
"6423",2,23,9495,2013,"arizona"
"6424",2,24,5892,2013,"arizona"
"6425",2,NA,31411,2013,"arizona"
"6426",4,1,261446,2013,"california"
"6427",4,2,76844,2013,"california"
"6428",4,3,98171,2013,"california"
"6429",4,4,95016,2013,"california"
"6430",4,5,102016,2013,"california"
"6431",4,6,105812,2013,"california"
"6432",4,7,103437,2013,"california"
"6433",4,8,110026,2013,"california"
"6434",4,9,168869,2013,"california"
"6435",4,10,110482,2013,"california"
"6436",4,11,166324,2013,"california"
"6437",4,12,170384,2013,"california"
"6438",4,13,183040,2013,"california"
"6439",4,14,217775,2013,"california"
"6440",4,15,109712,2013,"california"
"6441",4,16,1061441,2013,"california"
"6442",4,17,194470,2013,"california"
"6443",4,18,382176,2013,"california"
"6444",4,19,975174,2013,"california"
"6445",4,20,394647,2013,"california"
"6446",4,21,777020,2013,"california"
"6447",4,22,309421,2013,"california"
"6448",4,23,71372,2013,"california"
"6449",4,24,48977,2013,"california"
"6450",4,NA,254804,2013,"california"
"6451",5,1,107539,2013,"colorado"
"6452",5,2,50055,2013,"colorado"
"6453",5,3,42331,2013,"colorado"
"6454",5,4,39949,2013,"colorado"
"6455",5,5,44207,2013,"colorado"
"6456",5,6,43782,2013,"colorado"
"6457",5,7,43623,2013,"colorado"
"6458",5,8,45952,2013,"colorado"
"6459",5,9,58040,2013,"colorado"
"6460",5,10,55687,2013,"colorado"
"6461",5,11,80241,2013,"colorado"
"6462",5,12,82156,2013,"colorado"
"6463",5,13,97802,2013,"colorado"
"6464",5,14,109623,2013,"colorado"
"6465",5,15,39888,2013,"colorado"
"6466",5,16,658807,2013,"colorado"
"6467",5,17,135848,2013,"colorado"
"6468",5,18,158236,2013,"colorado"
"6469",5,19,390961,2013,"colorado"
"6470",5,20,128609,2013,"colorado"
"6471",5,21,278744,2013,"colorado"
"6472",5,22,103865,2013,"colorado"
"6473",5,23,23603,2013,"colorado"
"6474",5,24,16307,2013,"colorado"
"6475",5,NA,113383,2013,"colorado"
"6476",6,1,1679691,2013,"connecticut"
"6477",6,2,541882,2013,"connecticut"
"6478",6,3,541285,2013,"connecticut"
"6479",6,4,550907,2013,"connecticut"
"6480",6,5,597220,2013,"connecticut"
"6481",6,6,699453,2013,"connecticut"
"6482",6,7,627306,2013,"connecticut"
"6483",6,8,674158,2013,"connecticut"
"6484",6,9,1363513,2013,"connecticut"
"6485",6,10,664116,2013,"connecticut"
"6486",6,11,861831,2013,"connecticut"
"6487",6,12,1097131,2013,"connecticut"
"6488",6,13,954956,2013,"connecticut"
"6489",6,14,1226450,2013,"connecticut"
"6490",6,15,805227,2013,"connecticut"
"6491",6,16,5720375,2013,"connecticut"
"6492",6,17,631246,2013,"connecticut"
"6493",6,18,1832719,2013,"connecticut"
"6494",6,19,5347360,2013,"connecticut"
"6495",6,20,2131711,2013,"connecticut"
"6496",6,21,5171832,2013,"connecticut"
"6497",6,22,1892714,2013,"connecticut"
"6498",6,23,570336,2013,"connecticut"
"6499",6,24,364489,2013,"connecticut"
"6500",6,NA,1452452,2013,"connecticut"
"6501",8,1,171408,2013,"district of columbia"
"6502",8,2,83054,2013,"district of columbia"
"6503",8,3,71115,2013,"district of columbia"
"6504",8,4,71450,2013,"district of columbia"
"6505",8,5,73692,2013,"district of columbia"
"6506",8,6,80661,2013,"district of columbia"
"6507",8,7,76056,2013,"district of columbia"
"6508",8,8,76448,2013,"district of columbia"
"6509",8,9,107417,2013,"district of columbia"
"6510",8,10,78402,2013,"district of columbia"
"6511",8,11,100480,2013,"district of columbia"
"6512",8,12,118944,2013,"district of columbia"
"6513",8,13,121522,2013,"district of columbia"
"6514",8,14,142017,2013,"district of columbia"
"6515",8,15,65240,2013,"district of columbia"
"6516",8,16,741857,2013,"district of columbia"
"6517",8,17,153471,2013,"district of columbia"
"6518",8,18,281735,2013,"district of columbia"
"6519",8,19,723703,2013,"district of columbia"
"6520",8,20,309887,2013,"district of columbia"
"6521",8,21,864630,2013,"district of columbia"
"6522",8,22,349825,2013,"district of columbia"
"6523",8,23,75285,2013,"district of columbia"
"6524",8,24,54302,2013,"district of columbia"
"6525",8,NA,199475,2013,"district of columbia"
"6526",9,1,95792,2013,"florida"
"6527",9,2,56497,2013,"florida"
"6528",9,3,44703,2013,"florida"
"6529",9,4,46085,2013,"florida"
"6530",9,5,46700,2013,"florida"
"6531",9,6,53631,2013,"florida"
"6532",9,7,55750,2013,"florida"
"6533",9,8,53300,2013,"florida"
"6534",9,9,68724,2013,"florida"
"6535",9,10,56029,2013,"florida"
"6536",9,11,80570,2013,"florida"
"6537",9,12,83749,2013,"florida"
"6538",9,13,93482,2013,"florida"
"6539",9,14,101373,2013,"florida"
"6540",9,15,45930,2013,"florida"
"6541",9,16,693124,2013,"florida"
"6542",9,17,85467,2013,"florida"
"6543",9,18,164312,2013,"florida"
"6544",9,19,414469,2013,"florida"
"6545",9,20,190384,2013,"florida"
"6546",9,21,546180,2013,"florida"
"6547",9,22,294906,2013,"florida"
"6548",9,23,70599,2013,"florida"
"6549",9,24,39945,2013,"florida"
"6550",9,NA,110563,2013,"florida"
"6551",10,1,28772,2013,"georgia"
"6552",10,2,14826,2013,"georgia"
"6553",10,3,9407,2013,"georgia"
"6554",10,4,12630,2013,"georgia"
"6555",10,5,13074,2013,"georgia"
"6556",10,6,13441,2013,"georgia"
"6557",10,7,12563,2013,"georgia"
"6558",10,8,14105,2013,"georgia"
"6559",10,9,15481,2013,"georgia"
"6560",10,10,15341,2013,"georgia"
"6561",10,11,20785,2013,"georgia"
"6562",10,12,20269,2013,"georgia"
"6563",10,13,29146,2013,"georgia"
"6564",10,14,29918,2013,"georgia"
"6565",10,15,11383,2013,"georgia"
"6566",10,16,199828,2013,"georgia"
"6567",10,17,23043,2013,"georgia"
"6568",10,18,48247,2013,"georgia"
"6569",10,19,112359,2013,"georgia"
"6570",10,20,48072,2013,"georgia"
"6571",10,21,117669,2013,"georgia"
"6572",10,22,52639,2013,"georgia"
"6573",10,23,10550,2013,"georgia"
"6574",10,24,10384,2013,"georgia"
"6575",10,NA,32997,2013,"georgia"
"6576",11,1,15826,2013,"idaho"
"6577",11,2,11276,2013,"idaho"
"6578",11,3,6144,2013,"idaho"
"6579",11,4,5873,2013,"idaho"
"6580",11,5,6699,2013,"idaho"
"6581",11,6,6188,2013,"idaho"
"6582",11,7,6639,2013,"idaho"
"6583",11,8,5512,2013,"idaho"
"6584",11,9,6906,2013,"idaho"
"6585",11,10,7664,2013,"idaho"
"6586",11,11,10383,2013,"idaho"
"6587",11,12,11721,2013,"idaho"
"6588",11,13,15033,2013,"idaho"
"6589",11,14,19078,2013,"idaho"
"6590",11,15,7601,2013,"idaho"
"6591",11,16,87751,2013,"idaho"
"6592",11,17,12543,2013,"idaho"
"6593",11,18,22850,2013,"idaho"
"6594",11,19,70732,2013,"idaho"
"6595",11,20,15628,2013,"idaho"
"6596",11,21,121067,2013,"idaho"
"6597",11,22,83565,2013,"idaho"
"6598",11,23,35735,2013,"idaho"
"6599",11,24,16947,2013,"idaho"
"6600",11,NA,23806,2013,"idaho"
"6601",12,1,635130,2013,"illinois"
"6602",12,2,277757,2013,"illinois"
"6603",12,3,236303,2013,"illinois"
"6604",12,4,230215,2013,"illinois"
"6605",12,5,253028,2013,"illinois"
"6606",12,6,258495,2013,"illinois"
"6607",12,7,269382,2013,"illinois"
"6608",12,8,281693,2013,"illinois"
"6609",12,9,393955,2013,"illinois"
"6610",12,10,303000,2013,"illinois"
"6611",12,11,411737,2013,"illinois"
"6612",12,12,466211,2013,"illinois"
"6613",12,13,542345,2013,"illinois"
"6614",12,14,587577,2013,"illinois"
"6615",12,15,353599,2013,"illinois"
"6616",12,16,3970464,2013,"illinois"
"6617",12,17,640934,2013,"illinois"
"6618",12,18,1042978,2013,"illinois"
"6619",12,19,2415933,2013,"illinois"
"6620",12,20,1390534,2013,"illinois"
"6621",12,21,2442040,2013,"illinois"
"6622",12,22,879352,2013,"illinois"
"6623",12,23,265934,2013,"illinois"
"6624",12,24,146124,2013,"illinois"
"6625",12,NA,624311,2013,"illinois"
"6626",13,1,364944,2013,"indiana"
"6627",13,2,179647,2013,"indiana"
"6628",13,3,148987,2013,"indiana"
"6629",13,4,146668,2013,"indiana"
"6630",13,5,143509,2013,"indiana"
"6631",13,6,161196,2013,"indiana"
"6632",13,7,153743,2013,"indiana"
"6633",13,8,173647,2013,"indiana"
"6634",13,9,220292,2013,"indiana"
"6635",13,10,188369,2013,"indiana"
"6636",13,11,244935,2013,"indiana"
"6637",13,12,297378,2013,"indiana"
"6638",13,13,333026,2013,"indiana"
"6639",13,14,349427,2013,"indiana"
"6640",13,15,136943,2013,"indiana"
"6641",13,16,1798496,2013,"indiana"
"6642",13,17,359901,2013,"indiana"
"6643",13,18,467914,2013,"indiana"
"6644",13,19,1289867,2013,"indiana"
"6645",13,20,484419,2013,"indiana"
"6646",13,21,1215100,2013,"indiana"
"6647",13,22,468130,2013,"indiana"
"6648",13,23,119388,2013,"indiana"
"6649",13,24,76097,2013,"indiana"
"6650",13,NA,383970,2013,"indiana"
"6651",15,1,45769,2013,"kansas"
"6652",15,2,18882,2013,"kansas"
"6653",15,3,17239,2013,"kansas"
"6654",15,4,18785,2013,"kansas"
"6655",15,5,16129,2013,"kansas"
"6656",15,6,16041,2013,"kansas"
"6657",15,7,17457,2013,"kansas"
"6658",15,8,18670,2013,"kansas"
"6659",15,9,29028,2013,"kansas"
"6660",15,10,19638,2013,"kansas"
"6661",15,11,27153,2013,"kansas"
"6662",15,12,27609,2013,"kansas"
"6663",15,13,31735,2013,"kansas"
"6664",15,14,30624,2013,"kansas"
"6665",15,15,16826,2013,"kansas"
"6666",15,16,288128,2013,"kansas"
"6667",15,17,26913,2013,"kansas"
"6668",15,18,66635,2013,"kansas"
"6669",15,19,199919,2013,"kansas"
"6670",15,20,104281,2013,"kansas"
"6671",15,21,203147,2013,"kansas"
"6672",15,22,64971,2013,"kansas"
"6673",15,23,19272,2013,"kansas"
"6674",15,24,12409,2013,"kansas"
"6675",15,NA,53088,2013,"kansas"
"6676",16,1,64312,2013,"kentucky"
"6677",16,2,24809,2013,"kentucky"
"6678",16,3,27332,2013,"kentucky"
"6679",16,4,24325,2013,"kentucky"
"6680",16,5,24360,2013,"kentucky"
"6681",16,6,27507,2013,"kentucky"
"6682",16,7,26607,2013,"kentucky"
"6683",16,8,25396,2013,"kentucky"
"6684",16,9,36235,2013,"kentucky"
"6685",16,10,27283,2013,"kentucky"
"6686",16,11,36748,2013,"kentucky"
"6687",16,12,37477,2013,"kentucky"
"6688",16,13,43013,2013,"kentucky"
"6689",16,14,47635,2013,"kentucky"
"6690",16,15,18674,2013,"kentucky"
"6691",16,16,272522,2013,"kentucky"
"6692",16,17,60879,2013,"kentucky"
"6693",16,18,107012,2013,"kentucky"
"6694",16,19,230917,2013,"kentucky"
"6695",16,20,97848,2013,"kentucky"
"6696",16,21,186910,2013,"kentucky"
"6697",16,22,59204,2013,"kentucky"
"6698",16,23,14093,2013,"kentucky"
"6699",16,24,11039,2013,"kentucky"
"6700",16,NA,65085,2013,"kentucky"
"6701",17,1,419351,2013,"louisiana"
"6702",17,2,220171,2013,"louisiana"
"6703",17,3,181158,2013,"louisiana"
"6704",17,4,171787,2013,"louisiana"
"6705",17,5,181162,2013,"louisiana"
"6706",17,6,195190,2013,"louisiana"
"6707",17,7,191787,2013,"louisiana"
"6708",17,8,201130,2013,"louisiana"
"6709",17,9,306007,2013,"louisiana"
"6710",17,10,205486,2013,"louisiana"
"6711",17,11,328258,2013,"louisiana"
"6712",17,12,297047,2013,"louisiana"
"6713",17,13,347000,2013,"louisiana"
"6714",17,14,385824,2013,"louisiana"
"6715",17,15,186484,2013,"louisiana"
"6716",17,16,2348171,2013,"louisiana"
"6717",17,17,348026,2013,"louisiana"
"6718",17,18,695179,2013,"louisiana"
"6719",17,19,1627203,2013,"louisiana"
"6720",17,20,713928,2013,"louisiana"
"6721",17,21,1816583,2013,"louisiana"
"6722",17,22,754862,2013,"louisiana"
"6723",17,23,185799,2013,"louisiana"
"6724",17,24,98215,2013,"louisiana"
"6725",17,NA,462962,2013,"louisiana"
"6726",18,1,233995,2013,"maine"
"6727",18,2,101853,2013,"maine"
"6728",18,3,91999,2013,"maine"
"6729",18,4,88822,2013,"maine"
"6730",18,5,94127,2013,"maine"
"6731",18,6,96191,2013,"maine"
"6732",18,7,97678,2013,"maine"
"6733",18,8,101101,2013,"maine"
"6734",18,9,117427,2013,"maine"
"6735",18,10,103364,2013,"maine"
"6736",18,11,176123,2013,"maine"
"6737",18,12,167272,2013,"maine"
"6738",18,13,216076,2013,"maine"
"6739",18,14,225664,2013,"maine"
"6740",18,15,86907,2013,"maine"
"6741",18,16,1460530,2013,"maine"
"6742",18,17,248893,2013,"maine"
"6743",18,18,355527,2013,"maine"
"6744",18,19,809908,2013,"maine"
"6745",18,20,366905,2013,"maine"
"6746",18,21,690945,2013,"maine"
"6747",18,22,264363,2013,"maine"
"6748",18,23,54982,2013,"maine"
"6749",18,24,42891,2013,"maine"
"6750",18,NA,248130,2013,"maine"
"6751",19,1,93165,2013,"maryland"
"6752",19,2,54778,2013,"maryland"
"6753",19,3,43774,2013,"maryland"
"6754",19,4,39029,2013,"maryland"
"6755",19,5,43629,2013,"maryland"
"6756",19,6,40898,2013,"maryland"
"6757",19,7,42522,2013,"maryland"
"6758",19,8,44792,2013,"maryland"
"6759",19,9,48340,2013,"maryland"
"6760",19,10,42740,2013,"maryland"
"6761",19,11,77560,2013,"maryland"
"6762",19,12,62254,2013,"maryland"
"6763",19,13,73447,2013,"maryland"
"6764",19,14,78882,2013,"maryland"
"6765",19,15,29693,2013,"maryland"
"6766",19,16,663117,2013,"maryland"
"6767",19,17,89788,2013,"maryland"
"6768",19,18,193461,2013,"maryland"
"6769",19,19,386048,2013,"maryland"
"6770",19,20,247961,2013,"maryland"
"6771",19,21,397401,2013,"maryland"
"6772",19,22,115069,2013,"maryland"
"6773",19,23,30982,2013,"maryland"
"6774",19,24,23372,2013,"maryland"
"6775",19,NA,113817,2013,"maryland"
"6776",20,1,97879,2013,"massachusetts"
"6777",20,2,54123,2013,"massachusetts"
"6778",20,3,39792,2013,"massachusetts"
"6779",20,4,43524,2013,"massachusetts"
"6780",20,5,40687,2013,"massachusetts"
"6781",20,6,42311,2013,"massachusetts"
"6782",20,7,40647,2013,"massachusetts"
"6783",20,8,45904,2013,"massachusetts"
"6784",20,9,56770,2013,"massachusetts"
"6785",20,10,46728,2013,"massachusetts"
"6786",20,11,73282,2013,"massachusetts"
"6787",20,12,59940,2013,"massachusetts"
"6788",20,13,75036,2013,"massachusetts"
"6789",20,14,83713,2013,"massachusetts"
"6790",20,15,31084,2013,"massachusetts"
"6791",20,16,495905,2013,"massachusetts"
"6792",20,17,87345,2013,"massachusetts"
"6793",20,18,187837,2013,"massachusetts"
"6794",20,19,404276,2013,"massachusetts"
"6795",20,20,164219,2013,"massachusetts"
"6796",20,21,390249,2013,"massachusetts"
"6797",20,22,148599,2013,"massachusetts"
"6798",20,23,33422,2013,"massachusetts"
"6799",20,24,22282,2013,"massachusetts"
"6800",20,NA,117412,2013,"massachusetts"
"6801",21,1,156504,2013,"michigan"
"6802",21,2,67332,2013,"michigan"
"6803",21,3,59910,2013,"michigan"
"6804",21,4,57475,2013,"michigan"
"6805",21,5,57582,2013,"michigan"
"6806",21,6,64922,2013,"michigan"
"6807",21,7,62124,2013,"michigan"
"6808",21,8,67817,2013,"michigan"
"6809",21,9,79768,2013,"michigan"
"6810",21,10,83167,2013,"michigan"
"6811",21,11,166074,2013,"michigan"
"6812",21,12,129419,2013,"michigan"
"6813",21,13,149545,2013,"michigan"
"6814",21,14,149723,2013,"michigan"
"6815",21,15,52463,2013,"michigan"
"6816",21,16,914511,2013,"michigan"
"6817",21,17,222703,2013,"michigan"
"6818",21,18,243396,2013,"michigan"
"6819",21,19,543586,2013,"michigan"
"6820",21,20,229001,2013,"michigan"
"6821",21,21,402804,2013,"michigan"
"6822",21,22,187828,2013,"michigan"
"6823",21,23,47928,2013,"michigan"
"6824",21,24,27188,2013,"michigan"
"6825",21,NA,157865,2013,"michigan"
"6826",22,1,166714,2013,"minnesota"
"6827",22,2,76600,2013,"minnesota"
"6828",22,3,69267,2013,"minnesota"
"6829",22,4,64567,2013,"minnesota"
"6830",22,5,67636,2013,"minnesota"
"6831",22,6,72096,2013,"minnesota"
"6832",22,7,73419,2013,"minnesota"
"6833",22,8,74083,2013,"minnesota"
"6834",22,9,92600,2013,"minnesota"
"6835",22,10,95004,2013,"minnesota"
"6836",22,11,124335,2013,"minnesota"
"6837",22,12,140044,2013,"minnesota"
"6838",22,13,168266,2013,"minnesota"
"6839",22,14,190888,2013,"minnesota"
"6840",22,15,62468,2013,"minnesota"
"6841",22,16,998000,2013,"minnesota"
"6842",22,17,178834,2013,"minnesota"
"6843",22,18,207148,2013,"minnesota"
"6844",22,19,633660,2013,"minnesota"
"6845",22,20,170867,2013,"minnesota"
"6846",22,21,470285,2013,"minnesota"
"6847",22,22,151534,2013,"minnesota"
"6848",22,23,47068,2013,"minnesota"
"6849",22,24,27309,2013,"minnesota"
"6850",22,NA,178241,2013,"minnesota"
"6851",23,1,36591,2013,"mississippi"
"6852",23,2,15634,2013,"mississippi"
"6853",23,3,15768,2013,"mississippi"
"6854",23,4,15646,2013,"mississippi"
"6855",23,5,15759,2013,"mississippi"
"6856",23,6,14502,2013,"mississippi"
"6857",23,7,16095,2013,"mississippi"
"6858",23,8,15302,2013,"mississippi"
"6859",23,9,16660,2013,"mississippi"
"6860",23,10,18929,2013,"mississippi"
"6861",23,11,31462,2013,"mississippi"
"6862",23,12,29489,2013,"mississippi"
"6863",23,13,33130,2013,"mississippi"
"6864",23,14,31029,2013,"mississippi"
"6865",23,15,11114,2013,"mississippi"
"6866",23,16,307556,2013,"mississippi"
"6867",23,17,56727,2013,"mississippi"
"6868",23,18,73747,2013,"mississippi"
"6869",23,19,163298,2013,"mississippi"
"6870",23,20,94912,2013,"mississippi"
"6871",23,21,183754,2013,"mississippi"
"6872",23,22,67493,2013,"mississippi"
"6873",23,23,14911,2013,"mississippi"
"6874",23,24,11425,2013,"mississippi"
"6875",23,NA,37284,2013,"mississippi"
"6876",24,1,185107,2013,"missouri"
"6877",24,2,97960,2013,"missouri"
"6878",24,3,82165,2013,"missouri"
"6879",24,4,75964,2013,"missouri"
"6880",24,5,79933,2013,"missouri"
"6881",24,6,78990,2013,"missouri"
"6882",24,7,82248,2013,"missouri"
"6883",24,8,83063,2013,"missouri"
"6884",24,9,105870,2013,"missouri"
"6885",24,10,93362,2013,"missouri"
"6886",24,11,121102,2013,"missouri"
"6887",24,12,136905,2013,"missouri"
"6888",24,13,159560,2013,"missouri"
"6889",24,14,168103,2013,"missouri"
"6890",24,15,74719,2013,"missouri"
"6891",24,16,1069714,2013,"missouri"
"6892",24,17,137329,2013,"missouri"
"6893",24,18,299308,2013,"missouri"
"6894",24,19,718925,2013,"missouri"
"6895",24,20,280237,2013,"missouri"
"6896",24,21,869876,2013,"missouri"
"6897",24,22,460631,2013,"missouri"
"6898",24,23,117337,2013,"missouri"
"6899",24,24,96976,2013,"missouri"
"6900",24,NA,209256,2013,"missouri"
"6901",25,1,198027,2013,"montana"
"6902",25,2,102904,2013,"montana"
"6903",25,3,80283,2013,"montana"
"6904",25,4,82020,2013,"montana"
"6905",25,5,82539,2013,"montana"
"6906",25,6,88322,2013,"montana"
"6907",25,7,99648,2013,"montana"
"6908",25,8,97583,2013,"montana"
"6909",25,9,107037,2013,"montana"
"6910",25,10,105674,2013,"montana"
"6911",25,11,146137,2013,"montana"
"6912",25,12,139702,2013,"montana"
"6913",25,13,160390,2013,"montana"
"6914",25,14,164511,2013,"montana"
"6915",25,15,78302,2013,"montana"
"6916",25,16,1225236,2013,"montana"
"6917",25,17,152404,2013,"montana"
"6918",25,18,290506,2013,"montana"
"6919",25,19,758773,2013,"montana"
"6920",25,20,373038,2013,"montana"
"6921",25,21,1109487,2013,"montana"
"6922",25,22,557739,2013,"montana"
"6923",25,23,127707,2013,"montana"
"6924",25,24,110846,2013,"montana"
"6925",25,NA,209323,2013,"montana"
"6926",26,1,306520,2013,"nebraska"
"6927",26,2,138546,2013,"nebraska"
"6928",26,3,130893,2013,"nebraska"
"6929",26,4,123926,2013,"nebraska"
"6930",26,5,129106,2013,"nebraska"
"6931",26,6,135848,2013,"nebraska"
"6932",26,7,133728,2013,"nebraska"
"6933",26,8,140096,2013,"nebraska"
"6934",26,9,161551,2013,"nebraska"
"6935",26,10,152472,2013,"nebraska"
"6936",26,11,218137,2013,"nebraska"
"6937",26,12,227129,2013,"nebraska"
"6938",26,13,297612,2013,"nebraska"
"6939",26,14,335386,2013,"nebraska"
"6940",26,15,129888,2013,"nebraska"
"6941",26,16,2000402,2013,"nebraska"
"6942",26,17,293614,2013,"nebraska"
"6943",26,18,626490,2013,"nebraska"
"6944",26,19,1408833,2013,"nebraska"
"6945",26,20,620975,2013,"nebraska"
"6946",26,21,1152049,2013,"nebraska"
"6947",26,22,500862,2013,"nebraska"
"6948",26,23,107845,2013,"nebraska"
"6949",26,24,71379,2013,"nebraska"
"6950",26,NA,340955,2013,"nebraska"
"6951",27,1,177226,2013,"nevada"
"6952",27,2,87200,2013,"nevada"
"6953",27,3,79082,2013,"nevada"
"6954",27,4,71993,2013,"nevada"
"6955",27,5,79135,2013,"nevada"
"6956",27,6,75253,2013,"nevada"
"6957",27,7,77566,2013,"nevada"
"6958",27,8,71012,2013,"nevada"
"6959",27,9,85090,2013,"nevada"
"6960",27,10,75965,2013,"nevada"
"6961",27,11,122038,2013,"nevada"
"6962",27,12,101666,2013,"nevada"
"6963",27,13,111027,2013,"nevada"
"6964",27,14,139559,2013,"nevada"
"6965",27,15,60047,2013,"nevada"
"6966",27,16,957428,2013,"nevada"
"6967",27,17,123640,2013,"nevada"
"6968",27,18,304973,2013,"nevada"
"6969",27,19,717723,2013,"nevada"
"6970",27,20,408827,2013,"nevada"
"6971",27,21,857295,2013,"nevada"
"6972",27,22,271954,2013,"nevada"
"6973",27,23,73398,2013,"nevada"
"6974",27,24,46536,2013,"nevada"
"6975",27,NA,206743,2013,"nevada"
"6976",28,1,115403,2013,"new hampshire"
"6977",28,2,51627,2013,"new hampshire"
