"","state_code","year","school_code","people","acs_state_name","totalpop","prop"
"3411",31,2012,11,39232,"new jersey",1855525,2.11433421807844
"3412",31,2012,12,40838,"new jersey",1855525,2.20088654154485
"3413",31,2012,13,39861,"new jersey",1855525,2.1482329798844
"3414",31,2012,14,45771,"new jersey",1855525,2.46674121879253
"3415",31,2012,15,19705,"new jersey",1855525,1.0619635952089
"3416",31,2012,16,334853,"new jersey",1855525,18.0462672289514
"3417",31,2012,17,42375,"new jersey",1855525,2.28372024090217
"3418",31,2012,18,118166,"new jersey",1855525,6.36833241265949
"3419",31,2012,19,258459,"new jersey",1855525,13.9291575160669
"3420",31,2012,20,129119,"new jersey",1855525,6.95862357014861
"3421",31,2012,21,262529,"new jersey",1855525,14.1485024453995
"3422",31,2012,22,85965,"new jersey",1855525,4.63292060198596
"3423",31,2012,23,18124,"new jersey",1855525,0.976758599318252
"3424",31,2012,24,11194,"new jersey",1855525,0.603279395319384
"3425",31,2012,NA,78816,"new jersey",1855525,4.24763880842349
"3426",31,2013,1,64420,"new jersey",1855209,3.47238505203457
"3427",31,2013,2,32387,"new jersey",1855209,1.74573323005656
"3428",31,2013,3,27300,"new jersey",1855209,1.47153231792213
"3429",31,2013,4,25456,"new jersey",1855209,1.372136508609
"3430",31,2013,5,29200,"new jersey",1855209,1.5739466550669
"3431",31,2013,6,28024,"new jersey",1855209,1.51055757060256
"3432",31,2013,7,28086,"new jersey",1855209,1.51389951213044
"3433",31,2013,8,24985,"new jersey",1855209,1.34674853345364
"3434",31,2013,9,35661,"new jersey",1855209,1.9222093036418
"3435",31,2013,10,30953,"new jersey",1855209,1.66843735665362
"3436",31,2013,11,42239,"new jersey",1855209,2.27677851929351
"3437",31,2013,12,40506,"new jersey",1855209,2.18336586336095
"3438",31,2013,13,41764,"new jersey",1855209,2.25117493500732
"3439",31,2013,14,47498,"new jersey",1855209,2.56025062405368
"3440",31,2013,15,19154,"new jersey",1855209,1.03244432298463
"3441",31,2013,16,336897,"new jersey",1855209,18.1595173373997
"3442",31,2013,17,44029,"new jersey",1855209,2.37326360534042
"3443",31,2013,18,115745,"new jersey",1855209,6.23891971201088
"3444",31,2013,19,261299,"new jersey",1855209,14.0846125692577
"3445",31,2013,20,130552,"new jersey",1855209,7.03705081206484
"3446",31,2013,21,258719,"new jersey",1855209,13.9455446798716
"3447",31,2013,22,79523,"new jersey",1855209,4.28647122777002
"3448",31,2013,23,20257,"new jersey",1855209,1.0918985408113
"3449",31,2013,24,13699,"new jersey",1855209,0.738407370813747
"3450",31,2013,NA,76856,"new jersey",1855209,4.1427138397884
"3451",32,2008,1,111252,"new mexico",2600167,4.27864825605432
"3452",32,2008,2,29300,"new mexico",2600167,1.12685069843591
"3453",32,2008,3,41393,"new mexico",2600167,1.59193621025111
"3454",32,2008,4,38669,"new mexico",2600167,1.48717370845796
"3455",32,2008,5,39240,"new mexico",2600167,1.50913383640358
"3456",32,2008,6,44556,"new mexico",2600167,1.7135822429867
"3457",32,2008,7,36198,"new mexico",2600167,1.39214135092092
"3458",32,2008,8,45677,"new mexico",2600167,1.75669485844563
"3459",32,2008,9,74364,"new mexico",2600167,2.85997014807126
"3460",32,2008,10,42865,"new mexico",2600167,1.64854795865035
"3461",32,2008,11,66707,"new mexico",2600167,2.56548906281789
"3462",32,2008,12,77210,"new mexico",2600167,2.96942465618555
"3463",32,2008,13,81912,"new mexico",2600167,3.15025919489017
"3464",32,2008,14,95039,"new mexico",2600167,3.65511138323038
"3465",32,2008,15,58064,"new mexico",2600167,2.2330873363134
"3466",32,2008,16,494806,"new mexico",2600167,19.0297777027399
"3467",32,2008,17,70759,"new mexico",2600167,2.72132520718862
"3468",32,2008,18,144648,"new mexico",2600167,5.56302729786202
"3469",32,2008,19,375280,"new mexico",2600167,14.4329191163491
"3470",32,2008,20,126830,"new mexico",2600167,4.87776362056745
"3471",32,2008,21,268408,"new mexico",2600167,10.322721579037
"3472",32,2008,22,82670,"new mexico",2600167,3.17941116859033
"3473",32,2008,23,24202,"new mexico",2600167,0.930786368721701
"3474",32,2008,24,12182,"new mexico",2600167,0.468508368885537
"3475",32,2008,NA,117936,"new mexico",2600167,4.53570866794325
"3476",32,2009,1,109820,"new mexico",2643085,4.15499312356583
"3477",32,2009,2,30108,"new mexico",2643085,1.13912341071135
"3478",32,2009,3,40764,"new mexico",2643085,1.54228865132979
"3479",32,2009,4,39925,"new mexico",2643085,1.51054544216323
"3480",32,2009,5,43280,"new mexico",2643085,1.63748044425359
"3481",32,2009,6,48857,"new mexico",2643085,1.84848387395789
"3482",32,2009,7,43383,"new mexico",2643085,1.64137740556963
"3483",32,2009,8,44865,"new mexico",2643085,1.69744824702951
"3484",32,2009,9,78838,"new mexico",2643085,2.98280229353199
"3485",32,2009,10,42525,"new mexico",2643085,1.60891533946127
"3486",32,2009,11,60732,"new mexico",2643085,2.29776946257877
"3487",32,2009,12,87318,"new mexico",2643085,3.30363949702715
"3488",32,2009,13,77724,"new mexico",2643085,2.94065457599737
"3489",32,2009,14,93177,"new mexico",2643085,3.5253122771307
"3490",32,2009,15,49544,"new mexico",2643085,1.87447622759011
"3491",32,2009,16,504469,"new mexico",2643085,19.0863706615565
"3492",32,2009,17,72444,"new mexico",2643085,2.74088801533057
"3493",32,2009,18,144776,"new mexico",2643085,5.47753855816215
"3494",32,2009,19,380324,"new mexico",2643085,14.3893972384543
"3495",32,2009,20,141619,"new mexico",2643085,5.35809480209679
"3496",32,2009,21,258457,"new mexico",2643085,9.77861097921557
"3497",32,2009,22,90495,"new mexico",2643085,3.42383994461018
"3498",32,2009,23,27630,"new mexico",2643085,1.04536933167113
"3499",32,2009,24,12410,"new mexico",2643085,0.46952708671874
"3500",32,2009,NA,119601,"new mexico",2643085,4.5250531102859
"3501",32,2010,1,111631,"new mexico",2704642,4.12738543585436
"3502",32,2010,2,29682,"new mexico",2704642,1.09744653821097
"3503",32,2010,3,39195,"new mexico",2704642,1.44917515885651
"3504",32,2010,4,40622,"new mexico",2704642,1.50193630062685
"3505",32,2010,5,40016,"new mexico",2704642,1.47953037777273
"3506",32,2010,6,42334,"new mexico",2704642,1.56523488136323
"3507",32,2010,7,41785,"new mexico",2704642,1.54493644630232
"3508",32,2010,8,42737,"new mexico",2704642,1.58013518979591
"3509",32,2010,9,80998,"new mexico",2704642,2.99477712761985
"3510",32,2010,10,42868,"new mexico",2704642,1.58497871437329
"3511",32,2010,11,58379,"new mexico",2704642,2.15847420841649
"3512",32,2010,12,76172,"new mexico",2704642,2.81634316112816
"3513",32,2010,13,78279,"new mexico",2704642,2.89424626253678
"3514",32,2010,14,104638,"new mexico",2704642,3.86882995975068
"3515",32,2010,15,53449,"new mexico",2704642,1.97619500103895
"3516",32,2010,16,545584,"new mexico",2704642,20.1721336871941
"3517",32,2010,17,80501,"new mexico",2704642,2.97640131300187
"3518",32,2010,18,150000,"new mexico",2704642,5.54602050844437
"3519",32,2010,19,404479,"new mexico",2704642,14.9549921949005
"3520",32,2010,20,137111,"new mexico",2704642,5.06946945288877
"3521",32,2010,21,267561,"new mexico",2704642,9.89265862173256
"3522",32,2010,22,86524,"new mexico",2704642,3.19909252315094
"3523",32,2010,23,28027,"new mexico",2704642,1.0362554452678
"3524",32,2010,24,13981,"new mexico",2704642,0.516926084857072
"3525",32,2010,NA,108089,"new mexico",2704642,3.99642540491496
"3526",32,2011,1,116477,"new mexico",2723322,4.27701902309018
"3527",32,2011,2,32062,"new mexico",2723322,1.17731212100515
"3528",32,2011,3,36711,"new mexico",2723322,1.34802274574949
"3529",32,2011,4,37084,"new mexico",2723322,1.36171925317682
"3530",32,2011,5,46749,"new mexico",2723322,1.71661669093849
"3531",32,2011,6,46305,"new mexico",2723322,1.7003130735183
"3532",32,2011,7,41687,"new mexico",2723322,1.53074076440465
"3533",32,2011,8,41787,"new mexico",2723322,1.5344127503101
"3534",32,2011,9,72030,"new mexico",2723322,2.64493144769513
"3535",32,2011,10,42225,"new mexico",2723322,1.55049604857597
"3536",32,2011,11,56993,"new mexico",2723322,2.09277492709272
"3537",32,2011,12,77368,"new mexico",2723322,2.84094205532801
"3538",32,2011,13,78390,"new mexico",2723322,2.87846975128171
"3539",32,2011,14,107146,"new mexico",2723322,3.93438601825271
"3540",32,2011,15,57435,"new mexico",2723322,2.10900510479481
"3541",32,2011,16,534271,"new mexico",2723322,19.618355816903
"3542",32,2011,17,84623,"new mexico",2723322,3.10734463276836
"3543",32,2011,18,150846,"new mexico",2723322,5.53904385893405
"3544",32,2011,19,394765,"new mexico",2723322,14.4957151596469
"3545",32,2011,20,140539,"new mexico",2723322,5.16057227165939
"3546",32,2011,21,280965,"new mexico",2723322,10.3169951992456
"3547",32,2011,22,92011,"new mexico",2723322,3.37863095146296
"3548",32,2011,23,30101,"new mexico",2723322,1.10530447739929
"3549",32,2011,24,14864,"new mexico",2723322,0.545803984985984
"3550",32,2011,NA,109888,"new mexico",2723322,4.03507187178013
"3551",32,2012,1,124895,"new mexico",2758931,4.52693452645246
"3552",32,2012,2,31896,"new mexico",2758931,1.15609995320651
"3553",32,2012,3,38424,"new mexico",2758931,1.39271333715849
"3554",32,2012,4,36648,"new mexico",2758931,1.3283405782892
"3555",32,2012,5,37828,"new mexico",2758931,1.37111076717758
"3556",32,2012,6,44925,"new mexico",2758931,1.62834808119522
"3557",32,2012,7,43698,"new mexico",2758931,1.58387433393586
"3558",32,2012,8,40730,"new mexico",2758931,1.47629643510476
"3559",32,2012,9,69834,"new mexico",2758931,2.53119777189063
"3560",32,2012,10,40702,"new mexico",2758931,1.47528154926673
"3561",32,2012,11,58244,"new mexico",2758931,2.11110752679208
"3562",32,2012,12,71609,"new mexico",2758931,2.59553428483713
"3563",32,2012,13,82564,"new mexico",2758931,2.9926083689661
"3564",32,2012,14,101870,"new mexico",2758931,3.69237215428729
"3565",32,2012,15,57330,"new mexico",2758931,2.07797875336498
"3566",32,2012,16,533920,"new mexico",2758931,19.3524230943072
"3567",32,2012,17,81242,"new mexico",2758931,2.944691259042
"3568",32,2012,18,156552,"new mexico",2758931,5.67437170411293
"3569",32,2012,19,423012,"new mexico",2758931,15.3324602898731
"3570",32,2012,20,150023,"new mexico",2758931,5.43772207423817
"3571",32,2012,21,289378,"new mexico",2758931,10.4887726441872
"3572",32,2012,22,99164,"new mexico",2758931,3.59429068722632
"3573",32,2012,23,27126,"new mexico",2758931,0.983206901513666
"3574",32,2012,24,15988,"new mexico",2758931,0.579499813514727
"3575",32,2012,NA,101329,"new mexico",2758931,3.67276311005966
"3576",32,2013,1,117452,"new mexico",2754148,4.26454932705141
"3577",32,2013,2,31855,"new mexico",2754148,1.15661903427122
"3578",32,2013,3,39241,"new mexico",2754148,1.42479634355162
"3579",32,2013,4,37566,"new mexico",2754148,1.36397898733111
"3580",32,2013,5,42771,"new mexico",2754148,1.552966652482
"3581",32,2013,6,44041,"new mexico",2754148,1.59907891660143
"3582",32,2013,7,41603,"new mexico",2754148,1.51055789303988
"3583",32,2013,8,42158,"new mexico",2754148,1.53070931554876
"3584",32,2013,9,71854,"new mexico",2754148,2.60893750081695
"3585",32,2013,10,41940,"new mexico",2754148,1.52279398202275
"3586",32,2013,11,57677,"new mexico",2754148,2.09418665954045
"3587",32,2013,12,73279,"new mexico",2754148,2.66067763969111
"3588",32,2013,13,81544,"new mexico",2754148,2.96077044516126
"3589",32,2013,14,102148,"new mexico",2754148,3.70887838997759
"3590",32,2013,15,59430,"new mexico",2754148,2.15783610757301
"3591",32,2013,16,535183,"new mexico",2754148,19.4318896442747
"3592",32,2013,17,85067,"new mexico",2754148,3.08868659200595
"3593",32,2013,18,156390,"new mexico",2754148,5.67834408317926
"3594",32,2013,19,412074,"new mexico",2754148,14.9619410431102
"3595",32,2013,20,151145,"new mexico",2754148,5.48790406325296
"3596",32,2013,21,287938,"new mexico",2754148,10.454703233087
"3597",32,2013,22,96242,"new mexico",2754148,3.49443820738755
"3598",32,2013,23,27928,"new mexico",2754148,1.01403410419484
"3599",32,2013,24,14951,"new mexico",2754148,0.542853906180786
"3600",32,2013,NA,102671,"new mexico",2754148,3.72786792866614
"3601",33,2008,1,34925,"new york",1315809,2.65426061077254
"3602",33,2008,2,20852,"new york",1315809,1.58472848262932
"3603",33,2008,3,14888,"new york",1315809,1.13147120896726
"3604",33,2008,4,14285,"new york",1315809,1.08564388904469
"3605",33,2008,5,14715,"new york",1315809,1.11832340408068
"3606",33,2008,6,13823,"new york",1315809,1.05053241009903
"3607",33,2008,7,19149,"new york",1315809,1.45530240331233
"3608",33,2008,8,17659,"new york",1315809,1.342064083769
"3609",33,2008,9,20173,"new york",1315809,1.53312524842131
"3610",33,2008,10,24154,"new york",1315809,1.8356767585569
"3611",33,2008,11,31945,"new york",1315809,2.42778397168586
"3612",33,2008,12,28145,"new york",1315809,2.13898825741426
"3613",33,2008,13,34985,"new york",1315809,2.65882054310314
"3614",33,2008,14,39888,"new york",1315809,3.03144301338568
"3615",33,2008,15,12828,"new york",1315809,0.974913532283181
"3616",33,2008,16,264808,"new york",1315809,20.1251093433773
"3617",33,2008,17,39385,"new york",1315809,2.99321558068078
"3618",33,2008,18,63075,"new york",1315809,4.79362886254768
"3619",33,2008,19,160426,"new york",1315809,12.1921950678252
"3620",33,2008,20,88111,"new york",1315809,6.69633662636446
"3621",33,2008,21,204358,"new york",1315809,15.5309775202936
"3622",33,2008,22,80448,"new york",1315809,6.11395726887413
"3623",33,2008,23,16517,"new york",1315809,1.25527337174316
"3624",33,2008,24,9858,"new york",1315809,0.749196881918272
"3625",33,2008,NA,46409,"new york",1315809,3.52703165885018
"3626",33,2009,1,39664,"new york",1324575,2.99446992431535
"3627",33,2009,2,19076,"new york",1324575,1.44016005133722
"3628",33,2009,3,15326,"new york",1324575,1.15705037464847
"3629",33,2009,4,19020,"new york",1324575,1.43593228016534
"3630",33,2009,5,14399,"new york",1324575,1.08706566257101
"3631",33,2009,6,17389,"new york",1324575,1.31279844478418
"3632",33,2009,7,16227,"new york",1324575,1.22507219296756
"3633",33,2009,8,16779,"new york",1324575,1.26674593737614
"3634",33,2009,9,16393,"new york",1324575,1.23760451465564
"3635",33,2009,10,23062,"new york",1324575,1.74108676367892
"3636",33,2009,11,32396,"new york",1324575,2.44576562293566
"3637",33,2009,12,28168,"new york",1324575,2.12656889945832
"3638",33,2009,13,41444,"new york",1324575,3.12885265085027
"3639",33,2009,14,35236,"new york",1324575,2.66017401808127
"3640",33,2009,15,10507,"new york",1324575,0.793235566124983
"3641",33,2009,16,273029,"new york",1324575,20.6125738444407
"3642",33,2009,17,42589,"new york",1324575,3.21529547213257
"3643",33,2009,18,69065,"new york",1324575,5.21412528546892
"3644",33,2009,19,156696,"new york",1324575,11.8299077062454
"3645",33,2009,20,90668,"new york",1324575,6.84506351093747
"3646",33,2009,21,206540,"new york",1324575,15.5929260328785
"3647",33,2009,22,78638,"new york",1324575,5.93684766811996
"3648",33,2009,23,14737,"new york",1324575,1.11258328142989
"3649",33,2009,24,10099,"new york",1324575,0.762433233301248
"3650",33,2009,NA,37428,"new york",1324575,2.82566106109507
"3651",33,2010,1,33755,"new york",1316759,2.5634911172052
"3652",33,2010,2,17687,"new york",1316759,1.34322226010986
"3653",33,2010,3,15926,"new york",1316759,1.2094848032176
"3654",33,2010,4,16099,"new york",1316759,1.22262312237851
"3655",33,2010,5,17988,"new york",1316759,1.36608141656902
"3656",33,2010,6,14496,"new york",1316759,1.10088482402626
"3657",33,2010,7,16438,"new york",1316759,1.24836815241058
"3658",33,2010,8,19453,"new york",1316759,1.47733943720909
"3659",33,2010,9,19236,"new york",1316759,1.46085958022691
"3660",33,2010,10,16488,"new york",1316759,1.2521653544802
"3661",33,2010,11,33144,"new york",1316759,2.51708930791436
"3662",33,2010,12,31363,"new york",1316759,2.38183297019424
"3663",33,2010,13,33521,"new york",1316759,2.54572021151934
"3664",33,2010,14,35478,"new york",1316759,2.69434270052455
"3665",33,2010,15,13632,"new york",1316759,1.03526917226311
"3666",33,2010,16,273424,"new york",1316759,20.7649235737139
"3667",33,2010,17,39082,"new york",1316759,2.96804502570326
"3668",33,2010,18,62143,"new york",1316759,4.71939056425663
"3669",33,2010,19,155227,"new york",1316759,11.7885657132399
"3670",33,2010,20,92890,"new york",1316759,7.05444200495307
"3671",33,2010,21,202120,"new york",1316759,15.3498096462602
"3672",33,2010,22,84445,"new york",1316759,6.41309457539307
"3673",33,2010,23,20469,"new york",1316759,1.55449858326391
"3674",33,2010,24,11019,"new york",1316759,0.836827392104402
"3675",33,2010,NA,41236,"new york",1316759,3.13162849086279
"3676",33,2011,1,30137,"new york",1318194,2.2862340444578
"3677",33,2011,2,17663,"new york",1318194,1.33993934125023
"3678",33,2011,3,15935,"new york",1318194,1.20885089751584
"3679",33,2011,4,17854,"new york",1318194,1.35442886251948
"3680",33,2011,5,16821,"new york",1318194,1.27606406947688
"3681",33,2011,6,16435,"new york",1318194,1.24678158146676
"3682",33,2011,7,13436,"new york",1318194,1.01927333912914
"3683",33,2011,8,17880,"new york",1318194,1.35640125808493
"3684",33,2011,9,18524,"new york",1318194,1.40525597901371
"3685",33,2011,10,19610,"new york",1318194,1.48764142455511
"3686",33,2011,11,31655,"new york",1318194,2.40139160093279
"3687",33,2011,12,30808,"new york",1318194,2.33713702231993
"3688",33,2011,13,34805,"new york",1318194,2.64035490982359
"3689",33,2011,14,32651,"new york",1318194,2.47694952336303
"3690",33,2011,15,13369,"new york",1318194,1.01419062747972
"3691",33,2011,16,266288,"new york",1318194,20.2009719358456
"3692",33,2011,17,40064,"new york",1318194,3.03930984361938
"3693",33,2011,18,66023,"new york",1318194,5.00859509298328
"3694",33,2011,19,164814,"new york",1318194,12.5030154893741
"3695",33,2011,20,94224,"new york",1318194,7.14796152918311
"3696",33,2011,21,199826,"new york",1318194,15.1590737023534
"3697",33,2011,22,88325,"new york",1318194,6.70045531993015
"3698",33,2011,23,16162,"new york",1318194,1.22607142802956
"3699",33,2011,24,14764,"new york",1318194,1.12001723570279
"3700",33,2011,NA,40121,"new york",1318194,3.04363394158978
"3701",33,2012,1,30810,"new york",1320718,2.33282199530861
"3702",33,2012,2,19090,"new york",1320718,1.44542589712565
"3703",33,2012,3,15966,"new york",1320718,1.20888789279771
"3704",33,2012,4,15178,"new york",1320718,1.14922337698131
"3705",33,2012,5,16990,"new york",1320718,1.28642147680277
"3706",33,2012,6,16259,"new york",1320718,1.23107279525228
"3707",33,2012,7,13244,"new york",1320718,1.00278787750299
"3708",33,2012,8,18633,"new york",1320718,1.41082350660777
"3709",33,2012,9,18935,"new york",1320718,1.43368985657801
"3710",33,2012,10,19272,"new york",1320718,1.4592062802203
"3711",33,2012,11,27579,"new york",1320718,2.08818233718326
"3712",33,2012,12,28190,"new york",1320718,2.13444505185816
"3713",33,2012,13,36785,"new york",1320718,2.78522742932254
"3714",33,2012,14,32312,"new york",1320718,2.44654801403479
"3715",33,2012,15,13301,"new york",1320718,1.0071037117689
"3716",33,2012,16,262596,"new york",1320718,19.8828213138611
"3717",33,2012,17,45343,"new york",1320718,3.43320830033361
"3718",33,2012,18,69831,"new york",1320718,5.28735127407971
"3719",33,2012,19,156581,"new york",1320718,11.8557481612275
"3720",33,2012,20,88129,"new york",1320718,6.67280978982644
"3721",33,2012,21,213579,"new york",1320718,16.1714309943531
"3722",33,2012,22,94899,"new york",1320718,7.18540975439117
"3723",33,2012,23,15848,"new york",1320718,1.19995335870337
"3724",33,2012,24,13593,"new york",1320718,1.02921289783285
"3725",33,2012,NA,37775,"new york",1320718,2.86018665604618
"3726",33,2013,1,32998,"new york",1321050,2.497861549525
"3727",33,2013,2,17998,"new york",1321050,1.36240112032096
"3728",33,2013,3,15085,"new york",1321050,1.14189470496953
"3729",33,2013,4,16768,"new york",1321050,1.26929336512623
"3730",33,2013,5,17093,"new york",1321050,1.29389500775898
"3731",33,2013,6,16540,"new york",1321050,1.25203436660232
"3732",33,2013,7,13703,"new york",1321050,1.03728095075887
"3733",33,2013,8,17318,"new york",1321050,1.31092691419704
"3734",33,2013,9,19086,"new york",1321050,1.44475985011922
"3735",33,2013,10,19998,"new york",1321050,1.51379584421483
"3736",33,2013,11,28921,"new york",1321050,2.18924340486734
"3737",33,2013,12,28535,"new york",1321050,2.16002422315582
"3738",33,2013,13,33224,"new york",1321050,2.51496915332501
"3739",33,2013,14,31717,"new york",1321050,2.40089322887097
"3740",33,2013,15,12895,"new york",1321050,0.976117482305742
"3741",33,2013,16,265523,"new york",1321050,20.0993906362363
"3742",33,2013,17,42033,"new york",1321050,3.18178721471557
"3743",33,2013,18,68907,"new york",1321050,5.21607811967753
"3744",33,2013,19,160224,"new york",1321050,12.1285341205859
"3745",33,2013,20,91660,"new york",1321050,6.93842019605617
"3746",33,2013,21,211803,"new york",1321050,16.0329283524469
"3747",33,2013,22,90507,"new york",1321050,6.85114113773135
"3748",33,2013,23,15652,"new york",1321050,1.18481510919344
"3749",33,2013,24,14389,"new york",1321050,1.08920934105446
"3750",33,2013,NA,38473,"new york",1321050,2.91230460618447
"3751",34,2008,1,251074,"north carolina",8682661,2.89167111326816
"3752",34,2008,2,165959,"north carolina",8682661,1.91138407914348
"3753",34,2008,3,111939,"north carolina",8682661,1.28922458218742
"3754",34,2008,4,120371,"north carolina",8682661,1.38633766768045
"3755",34,2008,5,120475,"north carolina",8682661,1.38753545715997
"3756",34,2008,6,130399,"north carolina",8682661,1.50183221480143
"3757",34,2008,7,129983,"north carolina",8682661,1.49704105688337
"3758",34,2008,8,141889,"north carolina",8682661,1.63416491787483
"3759",34,2008,9,184391,"north carolina",8682661,2.12366922997454
"3760",34,2008,10,149048,"north carolina",8682661,1.71661659945033
"3761",34,2008,11,213328,"north carolina",8682661,2.45694263544321
"3762",34,2008,12,197442,"north carolina",8682661,2.27398029244721
"3763",34,2008,13,237760,"north carolina",8682661,2.7383310254771
"3764",34,2008,14,267729,"north carolina",8682661,3.08349018808865
"3765",34,2008,15,122090,"north carolina",8682661,1.40613574571206
"3766",34,2008,16,1793522,"north carolina",8682661,20.6563632969201
"3767",34,2008,17,170387,"north carolina",8682661,1.96238226967516
"3768",34,2008,18,373444,"north carolina",8682661,4.30103167680968
"3769",34,2008,19,934298,"north carolina",8682661,10.7605030301195
"3770",34,2008,20,408261,"north carolina",8682661,4.70202625669711
"3771",34,2008,21,1365248,"north carolina",8682661,15.723843185862
"3772",34,2008,22,543829,"north carolina",8682661,6.26339091207177
"3773",34,2008,23,141800,"north carolina",8682661,1.63313988649332
"3774",34,2008,24,76710,"north carolina",8682661,0.883484913208059
"3775",34,2008,NA,331285,"north carolina",8682661,3.81547776655106
"3776",34,2009,1,266183,"north carolina",8707740,3.05685516563425
"3777",34,2009,2,162938,"north carolina",8707740,1.87118586452972
"3778",34,2009,3,115866,"north carolina",8707740,1.33060931998429
"3779",34,2009,4,107541,"north carolina",8707740,1.23500471993881
"3780",34,2009,5,125911,"north carolina",8707740,1.44596646202114
"3781",34,2009,6,132768,"north carolina",8707740,1.5247124971577
"3782",34,2009,7,131893,"north carolina",8707740,1.51466396562139
"3783",34,2009,8,140142,"north carolina",8707740,1.60939577892771
"3784",34,2009,9,190298,"north carolina",8707740,2.18538909062512
"3785",34,2009,10,143197,"north carolina",8707740,1.64447950903449
"3786",34,2009,11,222841,"north carolina",8707740,2.55911407552361
"3787",34,2009,12,200101,"north carolina",8707740,2.29796709593993
"3788",34,2009,13,242495,"north carolina",8707740,2.78482131988323
"3789",34,2009,14,252039,"north carolina",8707740,2.89442495986329
"3790",34,2009,15,117344,"north carolina",8707740,1.34758272525362
"3791",34,2009,16,1804000,"north carolina",8707740,20.7172010188637
"3792",34,2009,17,168197,"north carolina",8707740,1.93158041007196
"3793",34,2009,18,372105,"north carolina",8707740,4.27326723122188
"3794",34,2009,19,943990,"north carolina",8707740,10.8408151828144
"3795",34,2009,20,401402,"north carolina",8707740,4.60971503512967
"3796",34,2009,21,1364459,"north carolina",8707740,15.6694963331473
"3797",34,2009,22,552238,"north carolina",8707740,6.34192109548517
"3798",34,2009,23,142424,"north carolina",8707740,1.63560234917441
"3799",34,2009,24,79978,"north carolina",8707740,0.918470234526984
"3800",34,2009,NA,327390,"north carolina",8707740,3.75975855962626
"3801",34,2010,1,263518,"north carolina",8801624,2.99397020368059
"3802",34,2010,2,153057,"north carolina",8801624,1.73896317315986
"3803",34,2010,3,125296,"north carolina",8801624,1.42355547112669
"3804",34,2010,4,115604,"north carolina",8801624,1.31343942890539
"3805",34,2010,5,124827,"north carolina",8801624,1.41822690903406
"3806",34,2010,6,127914,"north carolina",8801624,1.45329998191243
"3807",34,2010,7,131780,"north carolina",8801624,1.4972236941728
"3808",34,2010,8,148262,"north carolina",8801624,1.68448459057101
"3809",34,2010,9,195107,"north carolina",8801624,2.21671591515384
"3810",34,2010,10,144280,"north carolina",8801624,1.63924293971204
"3811",34,2010,11,214385,"north carolina",8801624,2.43574367639427
"3812",34,2010,12,198320,"north carolina",8801624,2.25322054202724
"3813",34,2010,13,242068,"north carolina",8801624,2.75026517833527
"3814",34,2010,14,250222,"north carolina",8801624,2.84290717258542
"3815",34,2010,15,118033,"north carolina",8801624,1.34103660869858
"3816",34,2010,16,1851653,"north carolina",8801624,21.0376289648365
"3817",34,2010,17,161886,"north carolina",8801624,1.83927420666913
"3818",34,2010,18,355846,"north carolina",8801624,4.04295843585229
"3819",34,2010,19,968810,"north carolina",8801624,11.0071732216691
"3820",34,2010,20,395193,"north carolina",8801624,4.49000093619087
"3821",34,2010,21,1413150,"north carolina",8801624,16.0555597467013
"3822",34,2010,22,571853,"north carolina",8801624,6.49713052954773
"3823",34,2010,23,141441,"north carolina",8801624,1.60698752866516
"3824",34,2010,24,80657,"north carolina",8801624,0.916387702996629
"3825",34,2010,NA,308462,"north carolina",8801624,3.50460324140181
"3826",34,2011,1,279566,"north carolina",8821155,3.16926751655537
"3827",34,2011,2,159485,"north carolina",8821155,1.80798319494443
"3828",34,2011,3,110598,"north carolina",8821155,1.25378139257274
"3829",34,2011,4,115233,"north carolina",8821155,1.30632553220072
"3830",34,2011,5,128372,"north carolina",8821155,1.45527428097568
"3831",34,2011,6,129030,"north carolina",8821155,1.46273362161758
"3832",34,2011,7,132047,"north carolina",8821155,1.49693549200757
"3833",34,2011,8,146094,"north carolina",8821155,1.65617767741299
"3834",34,2011,9,189325,"north carolina",8821155,2.14626089213941
"3835",34,2011,10,147412,"north carolina",8821155,1.6711190314647
"3836",34,2011,11,207525,"north carolina",8821155,2.35258308010686
"3837",34,2011,12,195128,"north carolina",8821155,2.21204592822595
"3838",34,2011,13,227008,"north carolina",8821155,2.57344984868762
"3839",34,2011,14,268446,"north carolina",8821155,3.04320692698405
"3840",34,2011,15,110936,"north carolina",8821155,1.25761309034928
"3841",34,2011,16,1829225,"north carolina",8821155,20.7367969387229
"3842",34,2011,17,163680,"north carolina",8821155,1.85553932563253
"3843",34,2011,18,369496,"north carolina",8821155,4.18874852556156
"3844",34,2011,19,967105,"north carolina",8821155,10.9634736040802
"3845",34,2011,20,413971,"north carolina",8821155,4.69293420192707
"3846",34,2011,21,1408376,"north carolina",8821155,15.9658910879584
"3847",34,2011,22,582658,"north carolina",8821155,6.60523480201856
"3848",34,2011,23,139869,"north carolina",8821155,1.58560868729775
"3849",34,2011,24,90627,"north carolina",8821155,1.02738246862231
"3850",34,2011,NA,309943,"north carolina",8821155,3.51363285193379
"3851",34,2012,1,264868,"north carolina",8864590,2.98793288804107
"3852",34,2012,2,153399,"north carolina",8864590,1.73046920387745
"3853",34,2012,3,116875,"north carolina",8864590,1.31844789211909
"3854",34,2012,4,113530,"north carolina",8864590,1.28071349041524
"3855",34,2012,5,127939,"north carolina",8864590,1.4432590791001
